Key,Type,Desc,Chinese(Simplified),Chinese(Traditional),English,French,Japanese,Korean,Spanish,German,Portuguese(Brazil),Russian,Italian
6/1/135,Text,Other,别担心亲爱的，你的记忆会恢复的。,別擔心親愛的，你的記憶會恢復的。,"Don't worry, dear. Your memory will return.","Ne t'inquiète pas, mon cher. Ta mémoire reviendra.",心配しないで、あなた。記憶はきっと戻るわ。,"걱정하지 말아요, 여보. 당신의 기억은 돌아올 거예요.","No te preocupes, querido. Tu memoria volverá.","Mach dir keine Sorgen, mein Lieber. Deine Erinnerung wird zurückkehren.","Não se preocupe, querido. Sua memória vai voltar.","Не тревожься, дорогой. Память к тебе вернётся.",
6/1/136,Text,Other,呃……让你担心了。,呃……讓你擔心了。,Uh... I made you worry.,Euh... je t'ai inquiétée.,ああ……心配をかけた。,어…… 걱정 끼쳤군.,Eh... te he preocupado.,Äh... ich habe dir Sorgen gemacht.,É... eu te deixei preocupada.,Эм... я заставил тебя волноваться.,
6/2/1,Text,Tip,点击检查窗外的影子。,點擊檢查窗外的影子。,Click to inspect the shadow outside the window.,Cliquez pour examiner l'ombre à l'extérieur de la fenêtre.,窓の外の影をクリックして調べる。,창밖의 그림자를 클릭해 조사하세요.,Haz clic para examinar la sombra fuera de la ventana.,"Klicke, um den Schatten vor dem Fenster zu untersuchen.",Clique para examinar a sombra do lado de fora da janela.,"Нажмите, чтобы осмотреть тень за окном.",
6/2/2,Text,Tip,在马车左侧，找车夫问问情况。,在馬車左側，找車夫問問情況。,"On the left side of the carriage, find the coachman and ask about the situation.","Sur le côté gauche de la calèche, trouvez le cocher et demandez-lui ce qui se passe.",馬車の左側で、御者を見つけて状況を聞く。,마차 왼쪽에서 마부를 찾아 상황을 물어보세요.,"En el lado izquierdo del carruaje, busca al cochero y pregúntale qué ocurre.",Suche auf der linken Seite der Kutsche den Kutscher und frag ihn nach der Lage.,"No lado esquerdo da carruagem, encontre o cocheiro e pergunte sobre a situação.",С левой стороны кареты найдите кучера и расспросите его о происходящем.,
6/2/3,Text,Tip,右侧的座椅上，点击移开枕头。,右側的座椅上，點擊移開枕頭。,"On the seat to the right, click to move the pillow.","Sur le siège de droite, cliquez pour déplacer l'oreiller.",右側の座席で、枕をクリックしてどかす。,오른쪽 좌석에서 베개를 클릭해 치우세요.,"En el asiento de la derecha, haz clic para apartar la almohada.","Klicke auf dem rechten Sitz, um das Kissen zur Seite zu legen.","No assento à direita, clique para remover o travesseiro.","На сиденье справа нажмите, чтобы убрать подушку.",
6/2/4,Text,Tip,绿色玩偶的耳朵上，可以拿取一根回形针。,綠色玩偶的耳朵上，可以拿取一根回形針。,A paper clip can be taken from the green doll's ear.,Vous pouvez prendre un trombone sur l'oreille de la poupée verte.,緑の人形の耳から、クリップを1本取ることができる。,초록색 인형의 귀에서 클립 하나를 가져올 수 있습니다.,Puedes coger un clip de la oreja del muñeco verde.,Am Ohr der grünen Puppe kann eine Büroklammer genommen werden.,É possível pegar um clipe na orelha do boneco verde.,С уха зелёной куклы можно взять скрепку.,
6/2/5,Text,Tip,用回形针撬开右侧座椅下的柜子。,用回形針撬開右側座椅下的櫃子。,Use the paper clip to pry open the cabinet under the right seat.,Utilisez le trombone pour forcer le compartiment sous le siège de droite.,クリップを使って、右側の座席の下の戸棚をこじ開ける。,클립을 사용해 오른쪽 좌석 아래의 수납함을 열어젖히세요.,Usa el clip para forzar el compartimento debajo del asiento derecho.,"Benutze die Büroklammer, um den Schrank unter dem rechten Sitz aufzuhebeln.",Use o clipe para abrir à força o compartimento sob o assento da direita.,"Используйте скрепку, чтобы поддеть шкафчик под правым сиденьем.",
6/2/6,Text,Tip,拿取右侧柜子里的钳子。,拿取右側櫃子裡的鉗子。,Take the pliers from the cabinet on the right.,Prenez la pince dans le compartiment de droite.,右側の戸棚の中にあるペンチを取る。,오른쪽 수납함 안의 펜치를 가져가세요.,Coge las tenazas del compartimento derecho.,Nimm die Zange aus dem rechten Schrank.,Pegue o alicate no compartimento da direita.,Возьмите плоскогубцы из правого шкафчика.,
6/2/7,Text,Tip,用钳子解开粉色玩偶上的铁丝。,用鉗子解開粉色玩偶上的鐵絲。,Use the pliers to remove the wire from the pink doll.,Utilisez la pince pour retirer le fil de fer du pantin rose.,ペンチを使って、ピンクの人形に巻かれた針金を外す。,펜치를 사용해 분홍색 인형에 감긴 철사를 푼다.,Usa las pinzas para quitar el alambre del muñeco rosa.,Löse den Draht am rosa Puppchen mit der Zange.,Use o alicate para soltar o arame do boneco rosa.,Снимите проволоку с розовой куклы с помощью щипцов.,
6/2/8,Text,Tip,根据墙上画的线索，可以解开玩偶的秘密。,根據牆上畫的線索，可以解開玩偶的秘密。,Use the clues in the wall drawings to uncover the dolls' secret.,Servez-vous des indices dessinés sur le mur pour percer le secret des pantins.,壁の絵の手がかりをもとに、人形の秘密を解く。,벽에 그려진 단서를 보고 인형의 비밀을 푼다.,Usa las pistas dibujadas en la pared para descubrir el secreto de los muñecos.,Anhand der Hinweise an der Wand lässt sich das Geheimnis der Puppen lösen.,Use as pistas desenhadas na parede para desvendar o segredo dos bonecos.,Разгадать секрет кукол можно по подсказкам на рисунках на стене.,
6/2/9,Text,Tip,根据耳朵形状可以分辨玩偶。,可以根據耳朵的形狀分辨玩偶。,You can tell the dolls apart by the shape of their ears.,On peut distinguer les pantins à la forme de leurs oreilles.,耳の形で人形を見分けられる。,귀 모양으로 인형을 구분할 수 있다.,Puedes distinguir los muñecos por la forma de sus orejas.,An der Form der Ohren lassen sich die Puppen unterscheiden.,É possível distinguir os bonecos pelo formato das orelhas.,Кукол можно различить по форме ушей.,
6/2/10,Text,Tip,点击棕色玩偶的眼睛，变为“叉”和“弧线”,點擊棕色玩偶的眼睛，使其變成「叉」和「弧線」。,Click the brown doll's eyes to change them to an “X” and a “curve”.,Cliquez sur les yeux du pantin brun pour les transformer en « croix » et « courbe ».,茶色の人形の目をタップして、「バツ」と「曲線」に変える。,갈색 인형의 눈을 눌러 'X'와 '곡선'으로 바꾼다.,Pulsa los ojos del muñeco marrón para cambiarlos a una “equis” y una “curva”.,"Klicke auf die Augen der braunen Puppe, bis sie zu „X“ und „Bogen“ werden.",Clique nos olhos do boneco marrom para mudá-los para “X” e “curva”.,"Нажмите на глаза коричневой куклы, чтобы они стали «крестом» и «дугой».",
6/2/11,Text,Tip,点击绿色玩偶的眼睛，变为“五角星”和“圆形”,點擊綠色玩偶的眼睛，使其變成「五角星」和「圓形」。,Click the green doll's eyes to change them to a “star” and a “circle”.,Cliquez sur les yeux du pantin vert pour les transformer en « étoile » et « cercle ».,緑の人形の目をタップして、「星」と「丸」に変える。,초록색 인형의 눈을 눌러 '별'과 '원'으로 바꾼다.,Pulsa los ojos del muñeco verde para cambiarlos a una “estrella” y un “círculo”.,"Klicke auf die Augen der grünen Puppe, bis sie zu „Stern“ und „Kreis“ werden.",Clique nos olhos do boneco verde para mudá-los para “estrela” e “círculo”.,"Нажмите на глаза зелёной куклы, чтобы они стали «звездой» и «кругом».",
6/2/12,Text,Tip,点击粉色玩偶的眼睛，变为“骷髅”和“爱心”,點擊粉色玩偶的眼睛，使其變成「骷髏」和「愛心」。,Click the pink doll's eyes to change them to a “skull” and a “heart”.,Cliquez sur les yeux du pantin rose pour les transformer en « crâne » et « cœur ».,ピンクの人形の目をタップして、「ドクロ」と「ハート」に変える。,분홍색 인형의 눈을 눌러 '해골'과 '하트'로 바꾼다.,Pulsa los ojos del muñeco rosa para cambiarlos a una “calavera” y un “corazón”.,"Klicke auf die Augen der rosa Puppe, bis sie zu „Schädel“ und „Herz“ werden.",Clique nos olhos do boneco rosa para mudá-los para “caveira” e “coração”.,"Нажмите на глаза розовой куклы, чтобы они стали «черепом» и «сердцем».",
6/2/13,Text,Tip,拿取棕色玩偶吐出的玩具心脏。,拿取棕色玩偶吐出的玩具心臟。,Take the toy heart spat out by the brown doll.,Prenez le cœur-jouet recraché par le pantin brun.,茶色の人形が吐き出したおもちゃの心臓を取る。,갈색 인형이 토해 낸 장난감 심장을 집는다.,Recoge el corazón de juguete que escupió el muñeco marrón.,"Nimm das Spielzeugherz, das die braune Puppe ausgespuckt hat.",Pegue o coração de brinquedo cuspido pelo boneco marrom.,"Возьмите игрушечное сердце, которое выплюнула коричневая кукла.",
6/2/14,Text,Tip,拿取绿色玩偶吐出的玩具心脏。,拿取綠色玩偶吐出的玩具心臟。,Take the toy heart spat out by the green doll.,Prenez le cœur-jouet recraché par le pantin vert.,緑の人形が吐き出したおもちゃの心臓を取る。,초록색 인형이 토해 낸 장난감 심장을 집는다.,Recoge el corazón de juguete que escupió el muñeco verde.,"Nimm das Spielzeugherz, das die grüne Puppe ausgespuckt hat.",Pegue o coração de brinquedo cuspido pelo boneco verde.,"Возьмите игрушечное сердце, которое выплюнула зелёная кукла.",
6/2/15,Text,Tip,拿取粉色玩偶吐出的玩具心脏。,拿取粉色玩偶吐出的玩具心臟。,Take the toy heart spat out by the pink doll.,Prenez le cœur-jouet recraché par le pantin rose.,ピンクの人形が吐き出したおもちゃの心臓を取る。,분홍색 인형이 토해 낸 장난감 심장을 집는다.,Recoge el corazón de juguete que escupió el muñeco rosa.,"Nimm das Spielzeugherz, das die rosa Puppe ausgespuckt hat.",Pegue o coração de brinquedo cuspido pelo boneco rosa.,"Возьмите игрушечное сердце, которое выплюнула розовая кукла.",
6/2/16,Text,Tip,将三个玩具心脏都放入油画的凹槽里。,把三個玩具心臟都放進油畫的凹槽裡。,Place all three toy hearts into the recesses in the painting.,Placez les trois cœurs-jouets dans les cavités du tableau.,3つのおもちゃの心臓をすべて油絵のくぼみに入れる。,장난감 심장 3개를 모두 유화의 홈에 넣는다.,Coloca los tres corazones de juguete en las ranuras del cuadro.,Lege alle drei Spielzeugherzen in die Vertiefungen des Gemäldes.,Coloque os três corações de brinquedo nas cavidades da pintura.,Поместите все три игрушечных сердца в углубления на картине.,
6/2/17,Text,Tip,拖动交换砝码，让每个天平都偏向合适的方向。,拖動交換砝碼，讓每個天平都傾向正確的方向。,Drag and swap the weights so each scale tips in the correct direction.,Faites glisser et échangez les poids afin que chaque balance penche du bon côté.,重りをドラッグして入れ替え、すべての天秤が正しい向きに傾くようにする。,"추를 드래그해 서로 바꿔, 각 저울이 올바른 방향으로 기울게 한다.",Arrastra e intercambia las pesas para que cada balanza se incline hacia la dirección correcta.,"Ziehe die Gewichte, um sie zu tauschen, sodass jede Waage sich in die richtige Richtung neigt.",Arraste e troque os pesos para que cada balança se incline para o lado correto.,"Перетаскивайте и меняйте гири местами, чтобы каждые весы наклонились в нужную сторону.",
